308,19,11,200
309,19,10,200
310,19,9,200
311,19,8,200
312,19,7,200
313,19,6,200
314,19,5,200
315,19,4,200
316,19,3,200
317,19,2,200
318,19,1,200
319,19,0,200
320,20,0,200
321,20,1,200
322,20,2,200
323,20,3,200
324,20,4,200
325,20,5,200
326,20,6,200
327,20,7,200
328,20,8,200
329,20,9,200
330,20,10,200
331,20,11,200
332,20,12,200
333,20,13,200
334,20,14,200
335,20,15,200
336,21,15,200
337,21,14,200
338,21,13,200
339,21,12,200
340,21,11,200
341,21,10,200
342,21,9,200
343,21,8,200
344,21,7,200
345,21,6,200
346,21,5,200
347,21,4,200
348,21,3,200
349,21,2,200
350,21,1,200
351,21,0,200
352,22,0,200
353,22,1,200
354,22,2,200
355,22,3,200
356,22,4,200
357,22,5,200
358,22,6,200
359,22,7,200
360,22,8,200
361,22,9,200
362,22,10,200
363,22,11,200
364,22,12,200
365,22,13,200
366,22,14,200
367,22,15,200
368,23,15,200
369,23,14,200
370,23,13,200
371,23,12,200
372,23,11,200
373,23,10,200
374,23,9,200
375,23,8,200
376,23,7,200
377,23,6,200
378,23,5,200
379,23,4,200
380,23,3,200
381,23,2,200
382,23,1,200
383,23,0,200
384,24,0,200
385,24,1,200
386,24,2,200
387,24,3,200
388,24,4,200
389,24,5,200
390,24,6,200
391,24,7,200
392,24,8,200
393,24,9,200
394,24,10,200
395,24,11,200
396,24,12,200
397,24,13,200
398,24,14,210
399,24,15,200
400,25,15,200
401,25,14,210
402,25,13,200
403,25,12,200
404,25,11,200
405,25,10,200
406,25,9,200
407,25,8,200
408,25,7,200
409,25,6,200
410,25,5,200
411,25,4,200
412,25,3,200
413,25,2,200
414,25,1,200
415,25,0,200
416,26,0,200
417,26,1,200
418,26,2,200
419,26,3,200
420,26,4,200
421,26,5,200
422,26,6,200
423,26,7,200
424,26,8,200
425,26,9,200
426,26,10,200
427,26,11,200
428,26,12,200
429,26,13,200
430,26,14,200
431,26,15,200
432,27,15,200
433,27,14,200
434,27,13,200
435,27,12,200
436,27,11,200
437,27,10,200
438,27,9,200
439,27,8,200
440,27,7,200
441,27,6,200
442,27,5,200
443,27,4,200
444,27,3,200
445,27,2,200
446,27,1,200
447,27,0,200
448,28,0,200
449,28,1,200
450,28,2,200
451,28,3,200
452,28,4,200
453,28,5,200
454,28,6,200
455,28,7,200
456,28,8,200
457,28,9,200
458,28,10,200
459,28,11,200
460,28,12,200
461,28,13,200
462,28,14,200
463,28,15,200
464,29,15,200
465,29,14,200
466,29,13,200
467,29,12,200
468,29,11,200
469,29,10,200
470,29,9,200
471,29,8,200
472,29,7,200
473,29,6,200
474,29,5,200
475,29,4,200
476,29,3,200
477,29,2,200
478,29,1,200
479,29,0,200
480,30,0,200
481,30,1,200
482,30,2,200
483,30,3,200
484,30,4,200
485,30,5,200
486,30,6,200
487,30,7,200
488,30,8,200
489,30,9,200
490,30,10,200
491,30,11,200
492,30,12,200
493,30,13,200
494,30,14,200
495,30,15,200
496,31,15,200
497,31,14,200
498,31,13,200
499,31,12,200
500,31,11,200
501,31,10,200
502,31,9,200
503,31,8,200
504,31,7,200
505,31,6,200
506,31,5,200
507,31,4,200
508,31,3,200
509,31,2,200
510,31,1,200
511,31,0,200
512,32,0,200
513,32,1,200
514,32,2,200
515,32,3,200
516,32,4,200
517,32,5,200
518,32,6,200
519,32,7,200
520,32,8,200
521,32,9,200
522,32,10,200
523,32,11,200
524,32,12,200
525,32,13,200
526,32,14,200
527,32,15,200
528,33,15,200
529,33,14,200
530,33,13,200
531,33,12,200
532,33,11,200
533,33,10,200
534,33,9,200
535,33,8,200
536,33,7,200
537,33,6,200
538,33,5,200
539,33,4,200
540,33,3,200
541,33,2,200
542,33,1,200
543,33,0,200
544,34,0,200
545,34,1,200
546,34,2,200
547,34,3,200
548,34,4,200
549,34,5,200
550,34,6,200
551,34,7,200
552,34,8,200
553,34,9,200
554,34,10,200
555,34,11,200
556,34,12,200
557,34,13,200
558,34,14,200
559,34,15,200
560,35,15,200
561,35,14,200
562,35,13,200
563,35,12,200
564,35,11,200
565,35,10,200
566,35,9,200
567,35,8,200
568,35,7,200
569,35,6,200
570,35,5,200
571,35,4,200
572,35,3,200
573,35,2,200
574,35,1,200
575,35,0,200
576,36,0,255
577,36,1,255
578,36,2,255
579,36,3,255
580,36,4,255
581,36,5,255
582,36,6,255
583,36,7,255
584,36,8,255
585,36,9,255
586,36,10,255
587,36,11,255
588,36,12,255
589,36,13,255
590,36,14,255
591,36,15,255
592,37,15,255
593,37,14,255
594,37,13,255
595,37,12,255
596,37,11,255
597,37,10,255
598,37,9,255
599,37,8,255
600,37,7,255
601,37,6,255
602,37,5,255
603,37,4,255
604,37,3,255
605,37,2,255
606,37,1,255
607,37,0,255
608,38,0,255
609,38,1,255
610,38,2,255
611,38,3,255
612,38,4,255
613,38,5,255
614,38,6,255
615,38,7,255
616,38,8,255
617,38,9,255
618,38,10,255
619,38,11,255
620,38,12,255
621,38,13,255
622,38,14,255
623,38,15,255
624,39,15,255
625,39,14,255
626,39,13,255
627,39,12,255
628,39,11,255
629,39,10,255
630,39,9,255
631,39,8,255
632,39,7,255
633,39,6,255
634,39,5,255
635,39,4,255
636,39,3,255
637,39,2,255
638,39,1,255
639,39,0,255
640,40,0,200
641,40,1,200
642,40,2,200
643,40,3,200
644,40,4,200
645,40,5,200
646,40,6,200
647,40,7,200
648,40,8,200
649,40,9,200
650,40,10,200
651,40,11,200
652,40,12,200
653,40,13,200
654,40,14,200
655,40,15,200
656,41,15,200
657,41,14,200
658,41,13,200
659,41,12,200
660,41,11,200
661,41,10,200
662,41,9,200
663,41,8,200
664,41,7,200
665,41,6,200
666,41,5,200
667,41,4,200
668,41,3,200
669,41,2,200
670,41,1,200
671,41,0,200
672,42,0,200
673,42,1,200
674,42,2,200
675,42,3,200
676,42,4,200
677,42,5,200
678,42,6,200
679,42,7,200
680,42,8,200
681,42,9,200
682,42,10,200
683,42,11,200
684,42,12,200
685,42,13,200
686,42,14,200
687,42,15,200
688,43,15,200
689,43,14,200
690,43,13,200
691,43,12,200
692,43,11,200
693,43,10,200
694,43,9,200
695,43,8,200
696,43,7,200
697,43,6,200
698,43,5,200
699,43,4,200
700,43,3,200
701,43,2,200
702,43,1,200
703,43,0,200
704,44,0,200
705,44,1,200
706,44,2,200
707,44,3,200
708,44,4,200
709,44,5,200
710,44,6,200
711,44,7,200
712,44,8,200
713,44,9,200
714,44,10,200
715,44,11,200
716,44,12,200
717,44,13,200
718,44,14,200
719,44,15,200
720,45,15,200
721,45,14,210
722,45,13,200
723,45,12,200
724,45,11,200
725,45,10,200
726,45,9,200
727,45,8,200
728,45,7,200
729,45,6,200
730,45,5,200
731,45,4,200
732,45,3,200
733,45,2,200
734,45,1,200
735,45,0,200
736,46,0,200
737,46,1,200
738,46,2,200
739,46,3,200
740,46,4,200
741,46,5,200
742,46,6,200
743,46,7,200
744,46,8,200
745,46,9,200
746,46,10,200
747,46,11,200
748,46,12,200
749,46,13,200
750,46,14,200
751,46,15,200
752,47,15,200
753,47,14,200
754,47,13,200
755,47,12,200
756,47,11,200
757,47,10,200
758,47,9,200
759,47,8,200
760,47,7,200
761,47,6,200
762,47,5,200
763,47,4,200
764,47,3,200
765,47,2,200
766,47,1,200
767,47,0,200
768,48,0,200
769,48,1,200
770,48,2,200
771,48,3,200
772,48,4,200
773,48,5,200
774,48,6,200
775,48,7,200
776,48,8,200
777,48,9,200
778,48,10,200
779,48,11,200
780,48,12,200
781,48,13,200
782,48,14,200
783,48,15,200
784,49,15,200
785,49,14,200
786,49,13,200
787,49,12,200
788,49,11,200
789,49,10,200
790,49,9,200
791,49,8,200
792,49,7,200
793,49,6,200
794,49,5,200
795,49,4,200
796,49,3,200
797,49,2,200
798,49,1,200
799,49,0,200
800,50,0,200
801,50,1,200
802,50,2,200
803,50,3,200
804,50,4,200
805,50,5,200
806,50,6,200
807,50,7,200
808,50,8,200
809,50,9,200
810,50,10,200
811,50,11,200
812,50,12,200
813,50,13,200
814,50,14,200
815,50,15,200
816,51,15,200
817,51,14,200
818,51,13,200
819,51,12,200
820,51,11,200
821,51,10,200
822,51,9,200
823,51,8,200
824,51,7,200
825,51,6,200
826,51,5,200
827,51,4,200
828,51,3,200
829,51,2,200
830,51,1,200
831,51,0,200
832,52,0,200
833,52,1,200
834,52,2,200
835,52,3,200
836,52,4,200
837,52,5,200
838,52,6,200
839,52,7,200
840,52,8,200
841,52,9,200
842,52,10,200
843,52,11,200
844,52,12,200
845,52,13,200
846,52,14,200
847,52,15,200
848,53,15,200
849,53,14,200
850,53,13,200
851,53,12,200
852,53,11,200
853,53,10,200
854,53,9,200
855,53,8,200
856,53,7,200
857,53,6,200
858,53,5,200
859,53,4,200
860,53,3,200
861,53,2,200
862,53,1,200
863,53,0,200
864,54,0,200
865,54,1,200
866,54,2,200
867,54,3,200
868,54,4,200
869,54,5,200
870,54,6,200
871,54,7,200
872,54,8,200
873,54,9,200
874,54,10,200
875,54,11,200
876,54,12,200
877,54,13,200
878,54,14,200
879,54,15,200
880,55,15,200
881,55,14,200
882,55,13,200
883,55,12,200
884,55,11,200
885,55,10,200
886,55,9,200
887,55,8,200
888,55,7,200
889,55,6,200
890,55,5,200
891,55,4,200
892,55,3,200
893,55,2,200
894,55,1,200
895,55,0,200
896,56,0,200
897,56,1,200
898,56,2,200
899,56,3,200
900,56,4,200
901,56,5,200
902,56,6,200
903,56,7,200
904,56,8,200
905,56,9,200
906,56,10,200
907,56,11,200
908,56,12,200
909,56,13,200
910,56,14,200
911,56,15,200
912,57,15,200
913,57,14,200
914,57,13,200
915,57,12,200
916,57,11,200
917,57,10,200
918,57,9,200
919,57,8,200
920,57,7,200
921,57,6,200
922,57,5,200
923,57,4,200
924,57,3,200
925,57,2,200
926,57,1,200
927,57,0,200
928,58,0,200
929,58,1,200
930,58,2,200
931,58,3,200
932,58,4,200
933,58,5,200
934,58,6,200
935,58,7,200
936,58,8,200
937,58,9,200
938,58,10,200
939,58,11,200
940,58,12,200
941,58,13,200
942,58,14,200
943,58,15,200
944,59,15,200
945,59,14,200
946,59,13,200
947,59,12,200
948,59,11,200
949,59,10,200
950,59,9,200
951,59,8,200
952,59,7,200
953,59,6,200
954,59,5,200
955,59,4,200
956,59,3,200
957,59,2,200
958,59,1,200
959,59,0,200
960,60,0,200
961,60,1,200
962,60,2,200
963,60,3,200
964,60,4,200
965,60,5,200
966,60,6,200
967,60,7,200
968,60,8,200
969,60,9,200
970,60,10,200
971,60,11,200
972,60,12,200
973,60,13,200
974,60,14,200
975,60,15,200
976,61,15,200
977,61,14,200
978,61,13,200
979,61,12,200
980,61,11,200
981,61,10,200
982,61,9,200
983,61,8,200
984,61,7,200
985,61,6,200
986,61,5,200
987,61,4,200
988,61,3,200
989,61,2,200
990,61,1,200
991,61,0,200
992,62,0,200
993,62,1,200
994,62,2,200
995,62,3,200
996,62,4,200
997,62,5,200
998,62,6,200
999,62,7,200
1000,62,8,200
1001,62,9,200
1002,62,10,200
1003,62,11,200
1004,62,12,200
1005,62,13,200
1006,62,14,200
1007,62,15,200
1008,63,15,200
1009,63,14,200
1010,63,13,200
1011,63,12,200
1012,63,11,200
1013,63,10,200
1014,63,9,200
1015,63,8,200
1016,63,7,200
1017,63,6,200
1018,63,5,200
1019,63,4,200
1020,63,3,200
1021,63,2,200
1022,63,1,200
1023,63,0,200
1024,64,0,200
1025,64,1,200
1026,64,2,200
1027,64,3,200
1028,64,4,200
1029,64,5,200
1030,64,6,200
1031,64,7,200
1032,64,8,200
1033,64,9,200
1034,64,10,200
1035,64,11,200
1036,64,12,200
1037,64,13,200
1038,64,14,200
1039,64,15,200
1040,65,15,200
1041,65,14,200
1042,65,13,200
1043,65,12,200
1044,65,11,200
1045,65,10,200
1046,65,9,200
1047,65,8,200
1048,65,7,200
1049,65,6,200
1050,65,5,200
1051,65,4,200
1052,65,3,200
1053,65,2,200
1054,65,1,200
1055,65,0,200
1056,66,0,200
1057,66,1,200
1058,66,2,200
1059,66,3,200
1060,66,4,200
1061,66,5,200
1062,66,6,200
1063,66,7,200
1064,66,8,200
1065,66,9,200
1066,66,10,200
1067,66,11,200
1068,66,12,200
1069,66,13,200
1070,66,14,200
1071,66,15,200
1072,67,15,200
1073,67,14,200
1074,67,13,200
1075,67,12,200
1076,67,11,200
1077,67,10,200
1078,67,9,200
1079,67,8,200
1080,67,7,200
1081,67,6,200
1082,67,5,200
1083,67,4,200
1084,67,3,200
1085,67,2,200
1086,67,1,200
1087,67,0,200
1088,68,0,200
1089,68,1,200
1090,68,2,200
1091,68,3,200
1092,68,4,200
1093,68,5,210
1094,68,6,200
1095,68,7,200
1096,68,8,200
1097,68,9,200
1098,68,10,200
1099,68,11,200
1100,68,12,200
1101,68,13,200
1102,68,14,200
1103,68,15,200
1104,69,15,200
1105,69,14,200
1106,69,13,200
1107,69,12,200
1108,69,11,200
1109,69,10,200
1110,69,9,200
1111,69,8,200
1112,69,7,200
1113,69,6,200
1114,69,5,200
1115,69,4,200
1116,69,3,200
1117,69,2,200
1118,69,1,200
1119,69,0,200
1120,70,0,200
1121,70,1,200
1122,70,2,200
1123,70,3,200
1124,70,4,200
1125,70,5,200
1126,70,6,200
1127,70,7,200
1128,70,8,200
1129,70,9,200
1130,70,10,200
1131,70,11,200
1132,70,12,200
1133,70,13,200
1134,70,14,200
1135,70,15,200
1136,71,15,200
1137,71,14,200
1138,71,13,200
1139,71,12,200
1140,71,11,200
1141,71,10,200
1142,71,9,200
1143,71,8,200
1144,71,7,200
1145,71,6,200
1146,71,5,200
1147,71,4,200
1148,71,3,200
1149,71,2,200
1150,71,1,200
1151,71,0,200
1152,72,0,200
1153,72,1,200
1154,72,2,200
1155,72,3,200
1156,72,4,200
1157,72,5,200
1158,72,6,200
1159,72,7,200
1160,72,8,200
1161,72,9,200
1162,72,10,200
1163,72,11,200
1164,72,12,200
1165,72,13,200
1166,72,14,200
1167,72,15,200
1168,73,15,200
1169,73,14,200
1170,73,13,200
1171,73,12,200
1172,73,11,200
1173,73,10,200
1174,73,9,200
1175,73,8,200
1176,73,7,200
1177,73,6,200
1178,73,5,200
1179,73,4,200
1180,73,3,200
1181,73,2,200
1182,73,1,200
1183,73,0,200
1184,74,0,200
1185,74,1,200
1186,74,2,200
1187,74,3,200
1188,74,4,200
1189,74,5,200
1190,74,6,200
1191,74,7,200
1192,74,8,200
1193,74,9,200
1194,74,10,200
1195,74,11,200
1196,74,12,200
1197,74,13,200
1198,74,14,200
1199,74,15,200
1200,75,15,200
1201,75,14,200
1202,75,13,200
1203,75,12,200
1204,75,11,210
1205,75,10,200
1206,75,9,200
1207,75,8,200
1208,75,7,200
1209,75,6,200
1210,75,5,200
1211,75,4,200
1212,75,3,200
1213,75,2,200
1214,75,1,200
1215,75,0,200
